"Ship","Tow_number","Net_number","Taxon","Fish.ID","Image.Name","ImageJ.Number","Std_length_mm","Notes","Tow_net","cruise_no","fish_no","packet_no","lowest_taxa_final","taxa_code_final","taxa_code_final_method","taxa_code_original","taxa_updated_date","visual_ID_confidence","photo_ID","total_weight","gut_weight_full","gut_weight_empty","gut_dispensation","sex","sex_confidence","gonad_weight","head_collected","body_location","fish_comments","processed_date","processed_initials","taxa_code","Lowest_taxon","Date","TimeLocal","DayNight","LatitudeStart","LongitudeStart","LatitudeEnd","LongitudeEnd","MeshSize","DepthStart","DepthEnd","DepthInterval","VolFilt","Temp","Sal","FracBiom","VolFiltM3","split_correct_Cook","Family","estimated_weight","weight.to.use"
"Sarmiento","6",1,"Gonostomatidae",NA,NA,NA,29.64,NA,"6 _ 1","SG2105",438,75,"Cyclothone sp.","CYSP","visual","CYSP",NA,"","SG2105_ORG437-438_MOC6_NET1",0.1316,NA,NA,"visual",NA,"",NA,"","neg80","",20211210,"LSL","CYSP","Cyclothone sp.","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,1000,500,500,NA,NA,NA,NA,25437,NA,"Gonostomatidae",0.229065168725238,0.1316
"Sarmiento","6",1,"Gonostomatidae",NA,NA,NA,37.27,NA,"6 _ 1","SG2105",439,75,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG439-440_MOC6_NET1",NA,NA,NA,"mb",NA,"",NA,"","neg80","",20211210,"LSL","CYMI","Cyclothone microdon","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,1000,500,500,NA,NA,NA,NA,25437,NA,"Gonostomatidae",0.454745831398896,0.454745831398896
"Sarmiento","6",1,"Gonostomatidae",NA,NA,NA,29.23,NA,"6 _ 1","SG2105",440,75,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG439-440_MOC6_NET1",NA,NA,NA,"mb",NA,"",NA,"","neg80","",20211210,"LSL","CYMI","Cyclothone microdon","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,1000,500,500,NA,NA,NA,NA,25437,NA,"Gonostomatidae",0.219709811700289,0.219709811700289
"Sarmiento","6",1,"Gonostomatidae",NA,NA,NA,30.65,NA,"6 _ 1","SG2105",441,75,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG441-442_MOC6_NET1",0.1424,NA,NA,"visual",NA,"",NA,"","neg80","",20211210,"LSL","CYMI","Cyclothone microdon","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,1000,500,500,NA,NA,NA,NA,25437,NA,"Gonostomatidae",0.253234670740611,0.1424
"Sarmiento","6",1,"Gonostomatidae",NA,NA,NA,28.37,NA,"6 _ 1","SG2105",442,75,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG441-442_MOC6_NET1",0.1024,NA,NA,"visual",NA,"",NA,"","neg80","",20211210,"LSL","CYMI","Cyclothone microdon","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,1000,500,500,NA,NA,NA,NA,25437,NA,"Gonostomatidae",0.200920225428274,0.1024
"Sarmiento","6",1,"Gonostomatidae",NA,NA,NA,32.27,NA,"6 _ 1","SG2105",443,75,"Cyclothone sp.","CYSP","visual","CYSP",NA,"","SG2105_ORG443_MOC6_NET1",0.1659,NA,NA,"",NA,"",NA,"","neg80","Squished belly, no samples. ID Notes: light cyclothone",20211210,"LSL","CYSP","Cyclothone sp.","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,1000,500,500,NA,NA,NA,NA,25437,NA,"Gonostomatidae",0.295451425328845,0.1659
"Sarmiento","6",1,"Gonostomatidae",NA,NA,NA,34.73,NA,"6 _ 1","SG2105",444,75,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG444_MOC6_NET1",0.1879,NA,NA,"",NA,"",NA,"","neg80","ID Notes: dark cyclothone",20211210,"LSL","CYMI","Cyclothone microdon","5/14/21","0:18:00","Night",48.972416,-14.708406,48.91968,-14.79558,333,1000,500,500,NA,NA,NA,NA,25437,NA,"Gonostomatidae",0.368129172239748,0.1879
"Sarmiento","7",1,"Gonostomatidae",NA,NA,NA,51.39,NA,"7 _ 1","SG2105",464,84,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG464_MOC7_NET1",0.597,0.026,NA,"mb",NA,"",NA,"","neg80","",20211221,"LSL","CYMI","Cyclothone microdon","5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",1.18969972986423,0.597
"Sarmiento","7",1,"Gonostomatidae",NA,NA,NA,34.38,NA,"7 _ 1","SG2105",465,84,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG465_MOC7_NET1",0.2707,NA,NA,"mb",NA,"",NA,"","neg80","",20211221,"LSL","CYMI","Cyclothone microdon","5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",0.357134274612979,0.2707
"Sarmiento","7",1,"Gonostomatidae",NA,NA,NA,39.23,NA,"7 _ 1","SG2105",466,84,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG466_MOC7_NET1",0.302,NA,NA,"mb",NA,"",NA,"","neg80","",20211221,"LSL","CYMI","Cyclothone microdon","5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",0.530155944553286,0.302
"Sarmiento","7",1,"Gonostomatidae",NA,NA,NA,31.06,NA,"7 _ 1","SG2105",467,84,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG467_MOC7_NET1",0.1601,NA,NA,"mb",NA,"",NA,"","neg80","",20211221,"LSL","CYMI","Cyclothone microdon","5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",0.263511339958225,0.1601
"Sarmiento","7",1,"Gonostomatidae",NA,NA,NA,32.38,NA,"7 _ 1","SG2105",468,84,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG468_MOC7_NET1",0.1538,NA,NA,"none",NA,"",NA,"","neg80","Damaged gut",20211221,"LSL","CYMI","Cyclothone microdon","5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",0.298476613944264,0.1538
"Sarmiento","7",1,"Gonostomatidae",NA,NA,NA,34.4,NA,"7 _ 1","SG2105",469,84,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG469_MOC7_NET1",0.2282,NA,NA,"none",NA,"",NA,"","neg80","Damaged gut",20211221,"LSL","CYMI","Cyclothone microdon","5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",0.357756582462349,0.2282
"Sarmiento","7",1,"Gonostomatidae",NA,NA,NA,31.78,NA,"7 _ 1","SG2105",470,84,"Cyclothone sp.","CYSP","visual","CYSP",NA,"","SG2105_ORG470_MOC7_NET1",0.1792,NA,NA,"mb",NA,"",NA,"","neg80","ID Notes: 470-478 may be same sp.",20211221,"LSL","CYSP","Cyclothone sp.","5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",0.282223527190556,0.1792
"Sarmiento","7",1,"Gonostomatidae",NA,NA,NA,33.46,NA,"7 _ 1","SG2105",471,84,"Cyclothone sp.","CYSP","visual","CYSP",NA,"","SG2105_ORG471_MOC7_NET1",0.1823,NA,NA,"mb",NA,"",NA,"","neg80","ID Notes: 470-478 may be same sp.",20211221,"LSL","CYSP","Cyclothone sp.","5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",0.329281088248865,0.1823
"Sarmiento","7",1,"Gonostomatidae",NA,NA,NA,31.45,NA,"7 _ 1","SG2105",472,84,"Cyclothone sp.","CYSP","visual","CYSP",NA,"","SG2105_ORG472_MOC7_NET1",0.1939,NA,NA,"mb",NA,"",NA,"","neg80","ID Notes: 470-478 may be same sp.",20211221,"LSL","CYSP","Cyclothone sp.","5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",0.273540963667081,0.1939
"Sarmiento","7",1,"Gonostomatidae",NA,NA,NA,32.03,NA,"7 _ 1","SG2105",473,84,"Cyclothone sp.","CYSP","visual","CYSP",NA,"","SG2105_ORG473_MOC7_NET1",0.1936,NA,NA,"mb",2,"H",NA,"","neg80","ID Notes: 470-478 may be same sp.",20211221,"LSL","CYSP","Cyclothone sp.","5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",0.288922036881005,0.1936
"Sarmiento","7",1,"Gonostomatidae",NA,NA,NA,33.01,NA,"7 _ 1","SG2105",474,84,"Cyclothone sp.","CYSP","visual","CYSP",NA,"","SG2105_ORG474_MOC7_NET1",0.2221,NA,NA,"mb",NA,"",NA,"","neg80","ID Notes: 470-478 may be same sp.",20211221,"LSL","CYSP","Cyclothone sp.","5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",0.316200842257518,0.2221
"Sarmiento","7",1,"Gonostomatidae",NA,NA,NA,31.18,NA,"7 _ 1","SG2105",475,84,"Cyclothone sp.","CYSP","visual","CYSP",NA,"","SG2105_ORG475_MOC7_NET1",0.1773,NA,NA,"mb",NA,"",NA,"","neg80","ID Notes: 470-478 may be same sp.",20211221,"LSL","CYSP","Cyclothone sp.","5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",0.266570825319419,0.1773
"Sarmiento","7",1,"Gonostomatidae",NA,NA,NA,31.95,NA,"7 _ 1","SG2105",476,84,"Cyclothone sp.","CYSP","visual","CYSP",NA,"","SG2105_ORG476-478_MOC7_NET1",0.1846,NA,NA,"none",NA,"",NA,"","neg80","ID Notes: 470-478 may be same sp. Gut damaged",20211221,"LSL","CYSP","Cyclothone sp.","5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",0.286767123535112,0.1846
"Sarmiento","7",1,"Gonostomatidae",NA,NA,NA,32.71,NA,"7 _ 1","SG2105",477,84,"Cyclothone sp.","CYSP","visual","CYSP",NA,"","SG2105_ORG476-478_MOC7_NET1",0.1786,NA,NA,"none",NA,"",NA,"","neg80","ID Notes: 470-478 may be same sp. Gut damaged",20211221,"LSL","CYSP","Cyclothone sp.","5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",0.307675806222482,0.1786
"Sarmiento","7",1,"Gonostomatidae",NA,NA,NA,31.88,NA,"7 _ 1","SG2105",478,84,"Cyclothone sp.","CYSP","visual","CYSP",NA,"","SG2105_ORG476-478_MOC7_NET1",NA,NA,NA,"none",NA,"",NA,"","neg80","ID Notes: 470-478 may be same sp. Gut damaged",20211221,"LSL","CYSP","Cyclothone sp.","5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Gonostomatidae",0.284890377421384,0.284890377421384
"Sarmiento","7",1,"Myctophidae",NA,NA,NA,34,NA,"7 _ 1","SG2105",490,85,"Benthosema glaciale","BEGL","visual","BEGL",NA,"H","SG2105_ORG490_MOC7_NET1",0.4822,NA,NA,"mb",NA,"",NA,"","neg80","Unsure if previously thawed",20220113,"LSL","BEGL","Benthosema glaciale","5/17/21","11:17:00","Day",48.919083,-14.818491,48.942654,-14.950189,333,1000,500,500,NA,NA,NA,NA,17737,NA,"Myctophidae",0.462319393352291,0.4822
"Sarmiento","8",2,"Sternoptychidae",NA,NA,NA,27.23,NA,"8 _ 2","SG2105",491,100,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG491_MOC8_NET2",0.4614,NA,NA,"mb",2,"H",NA,"","neg80","Gut tore open but think I got it all",20220113,"LSL","ARHE","Argyropelecus hemigymnus","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Sternoptychidae",0.282025091951672,0.4614
"Sarmiento","8",2,"Sternoptychidae",NA,NA,NA,26.53,NA,"8 _ 2","SG2105",492,100,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG492_MOC8_NET2",0.4165,NA,NA,"mb",2,"H",NA,"","neg80","Gut in mouth but ok",20220113,"LSL","ARHE","Argyropelecus hemigymnus","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Sternoptychidae",0.261075772270096,0.4165
"Sarmiento","8",2,"Sternoptychidae",NA,NA,NA,29.46,NA,"8 _ 2","SG2105",493,100,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG493_MOC8_NET2",0.5956,NA,NA,"mb",2,"H",NA,"","neg80","Gut in mouth, may be compromised, other organs (gall bladder and intestine)l in vial",20220113,"LSL","ARHE","Argyropelecus hemigymnus","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Sternoptychidae",0.356126146603809,0.5956
"Sarmiento","8",2,"Sternoptychidae",NA,NA,NA,29.37,NA,"8 _ 2","SG2105",494,100,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG494_MOC8_NET2",0.4842,NA,NA,"mb",2,"H",NA,"","neg80","Gut in mouth, tore open, but think okay",20220113,"LSL","ARHE","Argyropelecus hemigymnus","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Sternoptychidae",0.352911362028019,0.4842
"Sarmiento","8",2,"Sternoptychidae",NA,NA,NA,29.17,NA,"8 _ 2","SG2105",495,100,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG495_MOC8_NET2",0.5571,NA,NA,"mb",2,"H",NA,"","neg80","Gut in mouth, tore open, but think okay",20220113,"LSL","ARHE","Argyropelecus hemigymnus","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Sternoptychidae",0.34583636639572,0.5571
"Sarmiento","8",2,"Sternoptychidae",NA,NA,NA,28.85,NA,"8 _ 2","SG2105",496,100,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG496_MOC8_NET2",0.5472,NA,NA,"mb",2,"H",NA,"","neg80","Gut in mouth but seems ok",20220113,"LSL","ARHE","Argyropelecus hemigymnus","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Sternoptychidae",0.334712924102648,0.5472
"Sarmiento","8",2,"Sternoptychidae",NA,NA,NA,24.7,NA,"8 _ 2","SG2105",497,100,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG497_MOC8_NET2",0.3659,NA,NA,"mb",2,"H",NA,"","neg80","Gut in mouth, ok but some liver in vial",20220113,"LSL","ARHE","Argyropelecus hemigymnus","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Sternoptychidae",0.211237430500917,0.3659
"Sarmiento","8",2,"Sternoptychidae",NA,NA,NA,29.13,NA,"8 _ 2","SG2105",498,100,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG498_MOC8_NET2",0.6268,NA,NA,"visual",2,"H",NA,"","neg80","Gut in mouth , ok, some other organs in vial",20220113,"LSL","ARHE","Argyropelecus hemigymnus","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Sternoptychidae",0.344432741748755,0.6268
"Sarmiento","8",2,"Sternoptychidae",NA,NA,NA,32.54,NA,"8 _ 2","SG2105",499,100,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG499_MOC8_NET2",0.7659,NA,NA,"visual",2,"H",NA,"","neg80","Gut in mouth but sample good",20220113,"LSL","ARHE","Argyropelecus hemigymnus","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Sternoptychidae",0.478181589868484,0.7659
"Sarmiento","8",2,"Sternoptychidae",NA,NA,NA,27.93,NA,"8 _ 2","SG2105",500,100,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG500_MOC8_NET2",0.5291,NA,NA,"visual",2,"H",NA,"","neg80","Gut in mouth, might have torn but think ok",20220113,"LSL","ARHE","Argyropelecus hemigymnus","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Sternoptychidae",0.304059126678589,0.5291
"Sarmiento","8",2,"Sternoptychidae",NA,NA,NA,26.89,NA,"8 _ 2","SG2105",501,100,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG501_MOC8_NET2",0.63,NA,NA,"visual",1,"H",NA,"","neg80","Gut in mouth, tore open, may not be good",20220114,"LSL","ARHE","Argyropelecus hemigymnus","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Sternoptychidae",0.271715891869001,0.63
"Sarmiento","8",2,"Sternoptychidae",NA,NA,NA,26.36,NA,"8 _ 2","SG2105",502,100,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG502_MOC8_NET2",0.5046,NA,NA,"visual",2,"H",NA,"","neg80","Gut in mouth, ok",20220114,"LSL","ARHE","Argyropelecus hemigymnus","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Sternoptychidae",0.256148750710485,0.5046
"Sarmiento","8",2,"Sternoptychidae",NA,NA,NA,27.73,NA,"8 _ 2","SG2105",503,100,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG503_MOC8_NET2",0.497,NA,NA,"visual",2,"H",NA,"","neg80","Gut in mouth, ok",20220114,"LSL","ARHE","Argyropelecus hemigymnus","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Sternoptychidae",0.29765143624009,0.497
"Sarmiento","8",2,"Sternoptychidae",NA,NA,NA,20.39,NA,"8 _ 2","SG2105",504,100,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG504_MOC8_NET2",0.2976,NA,NA,"visual",2,"H",NA,"","neg80","Gut in mouth, ok",20220114,"LSL","ARHE","Argyropelecus hemigymnus","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Sternoptychidae",0.119660425065579,0.2976
"Sarmiento","8",2,"Sternoptychidae",NA,NA,NA,29.64,NA,"8 _ 2","SG2105",505,100,"Argyropelecus hemigymnus","ARHE","visual","ARHE",NA,"H","SG2105_ORG505_MOC8_NET2",0.8309,NA,NA,"visual",2,"H",NA,"","neg80","Gut ok despite open body cavity",20220114,"LSL","ARHE","Argyropelecus hemigymnus","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Sternoptychidae",0.362613805381484,0.8309
"Sarmiento","8",2,"Sternoptychidae",NA,NA,NA,25.5,NA,"8 _ 2","SG2105",506,100,"Valenciennellus tripunctulatus","VATR","visual","VATR",NA,"M","SG2105_ORG506_MOC8_NET2",0.1499,NA,NA,"none",NA,"",NA,"","neg80","Fish in bad condition",20220114,"LSL","VATR","Valenciennellus tripunctulatus","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,500,300,200,NA,NA,NA,NA,18058,NA,"Sternoptychidae",0.232166068810996,0.1499
"Sarmiento","8",1,"Melamphaidae",NA,NA,NA,40.33,NA,"8 _ 1","SG2105",507,97,"Scopelogadus beanii","SCBE","visual","SCBE",NA,"H","SG2105_ORG507_MOC8_NET1",1.3939,0.0486,0.0162,"mb",NA,"",NA,"","neg80","ID Notes: DF II, 11",20220114,"LSL","SCBE","Scopelogadus beanii","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Melamphaidae",NA,1.3939
"Sarmiento","8",3,"Myctophidae",NA,NA,NA,38.11,NA,"8 _ 3","SG2105",508,102,"Diaphus subtilis","DISU","visual","DISU",NA,"M","SG2105_ORG508_MOC8_NET3",1.2052,NA,NA,"none",NA,"",NA,"","neg80","",20220114,"LSL","DISU","Diaphus subtilis","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,300,100,200,NA,NA,NA,NA,17420,NA,"Myctophidae",0.65931291883225,1.2052
"Sarmiento","8",3,"Myctophidae",NA,NA,NA,41.14,NA,"8 _ 3","SG2105",509,102,"Lampanyctus macdonaldi","LAMA","visual","LAMA",NA,"L","SG2105_ORG509-510_MOC8_NET3",0.5898,NA,NA,"none",NA,"",NA,"","neg80","Fishes in pieces in bad shape, no proper way to ID, just guessed based on previous fishes",20220114,"LSL","LAMA","Lampanyctus macdonaldi","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,300,100,200,NA,NA,NA,NA,17420,NA,"Myctophidae",0.836439059888902,0.5898
"Sarmiento","8",3,"Myctophidae",NA,NA,NA,35.35,NA,"8 _ 3","SG2105",510,102,"Lampanyctus macdonaldi","LAMA","visual","LAMA",NA,"L","SG2105_ORG509-510_MOC8_NET3",0.2822,NA,NA,"none",NA,"",NA,"","neg80","Fishes in pieces in bad shape, no proper way to ID, just guessed based on previous fishes",20220114,"LSL","LAMA","Lampanyctus macdonaldi","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,300,100,200,NA,NA,NA,NA,17420,NA,"Myctophidae",0.521842967451106,0.2822
"Sarmiento","8",1,"Gonostomatidae",NA,NA,NA,31.79,NA,"8 _ 1","SG2105",521,96,"Cyclothone microdon","CYMI","visual","CYMI",20231213,"L","SG2105_ORG521_MOC8_NET1",0.2643,NA,NA,"mb",NA,"",NA,"","neg80","",20220120,"LSL","CYMI","Cyclothone microdon","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.282489460872037,0.2643
"Sarmiento","8",1,"Gonostomatidae",NA,NA,NA,35.3,NA,"8 _ 1","SG2105",522,96,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG522_MOC8_NET1",0.2445,NA,NA,"mb",NA,"",NA,"","neg80","",20220120,"LSL","CYMI","Cyclothone microdon","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.386513751394471,0.2445
"Sarmiento","8",1,"Gonostomatidae",NA,NA,NA,33.92,NA,"8 _ 1","SG2105",523,96,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG523_MOC8_NET1",0.206,NA,NA,"mb",NA,"",NA,"","neg80","",20220120,"LSL","CYMI","Cyclothone microdon","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.343019431614626,0.206
"Sarmiento","8",1,"Gonostomatidae",NA,NA,NA,34.46,NA,"8 _ 1","SG2105",524,96,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG524_MOC8_NET1",0.1936,NA,NA,"mb",NA,"",NA,"","neg80","",20220120,"LSL","CYMI","Cyclothone microdon","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.359627838037067,0.1936
"Sarmiento","8",1,"Gonostomatidae",NA,NA,NA,32.11,NA,"8 _ 1","SG2105",525,96,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG525_MOC8_NET1",0.1716,NA,NA,"mb",NA,"",NA,"","neg80","",20220120,"LSL","CYMI","Cyclothone microdon","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.291087707164833,0.1716
"Sarmiento","8",1,"Gonostomatidae",NA,NA,NA,33.57,NA,"8 _ 1","SG2105",526,96,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG526_MOC8_NET1",0.233,0.0058,NA,"visual",NA,"",NA,"","neg80","",20220120,"LSL","CYMI","Cyclothone microdon","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.332532363674556,0.233
"Sarmiento","8",1,"Gonostomatidae",NA,NA,NA,32.99,NA,"8 _ 1","SG2105",527,96,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG527_MOC8_NET1",0.1976,0.0077,NA,"visual",NA,"",NA,"","neg80","",20220120,"LSL","CYMI","Cyclothone microdon","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.315627672871535,0.1976
"Sarmiento","8",1,"Gonostomatidae",NA,NA,NA,33.5,NA,"8 _ 1","SG2105",528,96,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG528_MOC8_NET1",0.2021,0.0073,NA,"visual",NA,"",NA,"","neg80","",20220120,"LSL","CYMI","Cyclothone microdon","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.330460909122136,0.2021
"Sarmiento","8",1,"Gonostomatidae",NA,NA,NA,38.04,NA,"8 _ 1","SG2105",529,96,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG529_MOC8_NET1",0.2971,0.0091,NA,"visual",NA,"",NA,"","neg80","",20220120,"LSL","CYMI","Cyclothone microdon","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.483454360063032,0.2971
"Sarmiento","8",1,"Gonostomatidae",NA,NA,NA,30.03,NA,"8 _ 1","SG2105",530,96,"Cyclothone microdon","CYMI","visual","CYMI",NA,"L","SG2105_ORG530_MOC8_NET1",0.1542,0.005,NA,"visual",NA,"",NA,"","neg80","",20220120,"LSL","CYMI","Cyclothone microdon","5/17/21","23:45:00","Night",49.060371,-15.063954,49.056541,-15.188733,333,1000,500,500,NA,NA,NA,NA,27819,NA,"Gonostomatidae",0.238206868137761,0.1542
